protocol_name	protocol_package	action_kind	callee_tag	callee_routine	call_kind	ref_count
RMPR SUSP ADD AUTO	PROSTHETICS	entry	AAUTO	RMPREO23	do	1
RMPR SUSP ADD CLONE	PROSTHETICS	entry	CLONE	RMPREO23	do	1
RMPR SUSP ADD CLOTHING	PROSTHETICS	entry	ACLO	RMPREO23	do	1
RMPR SUSP ADD MANUAL	PROSTHETICS	entry	AMAN	RMPREO23	do	1
RMPR SUSP CANCEL		entry	CANCEL	RMPREO23	do	1
RMPR SUSP CON		entry	PDISP	RMPREO23	do	1
RMPR SUSP EDIT MAN	PROSTHETICS	entry	EMAN	RMPREO23	do	1
RMPR SUSP FORWARD		entry	FORW	RMPREO23	do	1
RMPR SUSP VIEW 2319		entry	VIEW23	RMPREO23	do	1
RMPR SUSP VIEW REQ		entry	VIEW	RMPREO23	do	1
ROR EVENT LAB	CLINICAL CASE REGISTRIES	entry	LAB	ROREVT01	do	1
ROR EVENT PTF	CLINICAL CASE REGISTRIES	entry	PTF	ROREVT01	do	1
ROR EVENT VISIT	CLINICAL CASE REGISTRIES	entry	VISIT	ROREVT01	do	1
SC ASSIGN PC TEAM ON DISCHARGE	SCHEDULING	entry	PCMMDIS	SCMCPM1	do	1
SC CLINIC ENROLL/DISCHARGE EVENT DRIVER	SCHEDULING	exit	EXIT	SCMCEV3	do	1
SC DISPLAY TEAM INFO	SCHEDULING	entry	SEL	SCMCU1	do	1
SC DISPLAY TEAM INFO	SCHEDULING	entry	EN	VALM	do	1
SC PATIENT PROFILE DISPLAY TEAM INFO	SCHEDULING	entry		SDPPALL	do	1
SC PC PATIENT ASSIGN/UNASSIGN	SCHEDULING	entry	EN	SCMCQK	do	1
SC PC PATIENT ASSIGN/UNASSIGN	SCHEDULING	entry	PAT	SCMCQK	do	1
SC PC PATIENT ASSIGN/UNASSIGN	SCHEDULING	entry	FULL	VALM1	do	1
SC PC PATIENT ASSIGN/UNASSIGN	SCHEDULING	exit	HOME	%ZIS	do	1
SC PCMM INPATIENT ACTIVITY		entry	MAIL	SCMCPM	do	1
SC TEAM AUTO-ADD		entry	COMPARE	SCMCEV3	do	1
SCCV CONV CANCEL	SCHEDULING	entry	CANCEL	SCCVCST1	do	1
SCCV CONV DELETE DATA GLOBAL	SCHEDULING	entry	DELDATA	SCCVDEL1	do	1
SCCV CONV DELETE FILE DISPLAY	SCHEDULING	entry	EN	SCCVDEL	do	1
SCCV CONV DELETE FILES	SCHEDULING	entry	DELDD	SCCVDEL	do	1
SCCV CONV EDIT	SCHEDULING	entry	EDIT	SCCVCST1	do	1
SCCV CONV EDIT PARAM	SCHEDULING	entry	EDIT	SCCVPAR	do	1
SCCV CONV ERROR LOG	SCHEDULING	entry	PHIS	SCCVDSP1	do	1
SCCV CONV ESTIMATE BULLETIN	SCHEDULING	entry	BULL	SCCVCST1	do	1
SCCV CONV ESTIMATE SUMMARY	SCHEDULING	entry	EN	SCCVEGD2	do	1
SCCV CONV EVENT LOG	SCHEDULING	entry	PHIS	SCCVDSP1	do	1
SCCV CONV EXIT	SCHEDULING	entry	FASTEX	SCCVDSP	do	1
SCCV CONV NEW TEMPLATE	SCHEDULING	entry	NEW	SCCVCST	do	1
SCCV CONV ONE ENTRY	SCHEDULING	entry	ONE	SCCVCST3	do	1
SCCV CONV PARAMETERS	SCHEDULING	entry	PARAM	SCCVPAR	do	1
SCCV CONV REFRESH	SCHEDULING	entry	REFRESH	SCCVCDSP	do	1
SCCV CONV REQ LOG	SCHEDULING	entry	PHIS	SCCVDSP1	do	1
SCCV CONV REQUEST	SCHEDULING	entry	REQ	SCCVCST1	do	1
SCCV CONV TEMPLATE DISPLAY	SCHEDULING	entry	VIEW	SCCVCST	do	1
SCDX AMBCARE EVENT	SCHEDULING	entry	EN	SCDXHLDR	do	1
SCDX DESELECT ALL FOR RETRAN REJECTS FROM NPCDB	SCHEDULING	entry	MARKALL	SCDXRT02	do	1
SCDX DESELECT PATIENT FOR RETRAN REJECTS FROM NPCDB	SCHEDULING	entry	MARKPT	SCDXRT02	do	1
SCDX DESELECT RETRANS BY NUMBER	SCHEDULING	entry	MARK	SCDXRT02	do	1
SCDX SELECT ALL FOR RETRAN REJECTS FROM NPCDB	SCHEDULING	entry	MARKALL	SCDXRT02	do	1
SCDX SELECT PATIENT FOR RETRAN REJECTS FROM NPCDB	SCHEDULING	entry	MARKPT	SCDXRT02	do	1
SCDX SELECT RETRANS BY NUMBER	SCHEDULING	entry	MARK	SCDXRT02	do	1
SCENI CALL LOAD EDIT	SCHEDULING	entry	LE	SCENIA1	do	1
SCENI CHANGE CLINIC	SCHEDULING	entry	CCLN	SCENI01	do	1
SCENI CHANGE CLINIC	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI CHANGE DATE RANGE	SCHEDULING	entry	CDT	SCENI01	do	1
SCENI CHANGE DATE RANGE	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI CHANGE DIVISION	SCHEDULING	entry	CDIV	SCENI01	do	1
SCENI CHANGE DIVISION	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI CHANGE ERROR CODE	SCHEDULING	entry	CER	SCENI01	do	1
SCENI CHANGE PATIENT	SCHEDULING	entry	CPAT	SCENI01	do	1
SCENI CHANGE PATIENT	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI CHECKOUT INTERVIEW	SCHEDULING	entry	CO	SCENIA1	do	1
SCENI CORRECT ERROR	SCHEDULING	entry	CE	SCENIA1	do	1
SCENI CORRECT ERROR	SCHEDULING	exit	EXIT	SCENIA1	do	1
SCENI DISPLAY ERRORS	SCHEDULING	entry	DSPLYER	SCENI01	do	1
SCENI DISPLAY ERRORS	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI ENCOUNTER INFORMATION	SCHEDULING	entry	EI	SCENIA2	do	1
SCENI EXPAND ENCOUNTER	SCHEDULING	entry	EXP	SCENI01	do	1
SCENI EXPAND ENCOUNTER	SCHEDULING	exit	EXIT	SCENI01	do	1
SCENI PATIENT DEMOGRAPHICS	SCHEDULING	entry	DEM	SCENIA1	do	1
SCENI REFLAG ERROR	SCHEDULING	entry	FLG	SCENIA1	do	1
SCENI VIEW EXPANDED	SCHEDULING	entry	VE	SCENIA1	do	1
SCENI VIEW EXPANDED	SCHEDULING	exit	EXIT	SCENIA1	do	1
SCMC LE CHANGE DATE RANGE	SCHEDULING	entry	CD	SCMCHLR4	do	1
SCMC LE CHANGE STATUS	SCHEDULING	entry	CS	SCMCHLR4	do	1
SCMC LE CHECK ERROR OFF LIST	SCHEDULING	entry	CE	SCMCHLR4	do	1
SCMC LE DESELECT ALL	SCHEDULING	entry	DA	SCMCHLR5	do	1
SCMC LE DESELECT PATIENT	SCHEDULING	entry	DP	SCMCHLR5	do	1
SCMC LE RETRANSMIT ALL	SCHEDULING	entry	RA	SCMCHLR4	do	1
SCMC LE RETRANSMIT PATIENT	SCHEDULING	entry	RP	SCMCHLR4	do	1
SCMC LE SORT LIST	SCHEDULING	entry	SL	SCMCHLR4	do	1
SCMC LE UNCHECK ERROR	SCHEDULING	entry	UE	SCMCHLR5	do	1
SCMC MU DESELECT ALL	SCHEDULING	entry	ALL	SCMCMU1	do	1
SCMC MU DESELECT SOME	SCHEDULING	entry	SOME	SCMCMU1	do	1
SCMC MU QUIT	SCHEDULING	entry	QUIT	SCMCMU11	do	1
SCMC MU SELECT ALL	SCHEDULING	entry	ALL	SCMCMU1	do	1
SCMC MU SELECT SOME	SCHEDULING	entry	SOME	SCMCMU1	do	1
SCMC MU UNASSIGN PATIENTS	SCHEDULING	entry	UNASSIGN	SCMCMU11	do	1
SCMC MU VIEW ALL	SCHEDULING	entry	VIEW	SCMCMU1	do	1
SCMC MU VIEW DESELECTED	SCHEDULING	entry	VIEW	SCMCMU1	do	1
SCMC MU VIEW SELECTED	SCHEDULING	entry	VIEW	SCMCMU1	do	1
SCMC PCMM INACTIVATE ON DATE OF DEATH	SCHEDULING	entry	DEATH	SCMCTSK	do	1
SCMC PT POSITION CHANGE MAIL MESSAGE	SCHEDULING	entry	MAIL	SCMCTPM	do	1
SCMC PT TEAM CHANGE MAIL MESSAGE	SCHEDULING	entry	MAIL	SCMCTMM	do	1
SD APPT STATUS	SCHEDULING	entry		SDSTAT	do	1
SD OERR CANCEL APPT	SCHEDULING	entry	OERR	SDCNP	do	1
SD OERR CANCEL APPT	SCHEDULING	exit	SDCNP	SDKILL	do	1
SD OERR MAKE APPT	SCHEDULING	entry	OERR	SDM	do	1
SD OERR MAKE APPT	SCHEDULING	exit	SDM	SDKILL	do	1
SD PID/CID UPDATE OR	SCHEDULING	entry	UPDATECONSULTPID	SDUPDATECONSPID	do	1
SD RECEIVE OR		entry	EN	SDHL7	do	1
SD WAIT LIST DISPLAY		entry	CLEAR	VALM1	do	1
SD WAIT LIST DISPOSITION		entry	CLEAR	VALM1	do	1
SD WAIT LIST ENTRY		entry	CLEAR	VALM1	do	1
SDAM ADD EDIT	SCHEDULING	entry	EN	SDAMBAE6	do	1
SDAM APPOINTMENT EVENTS	SCHEDULING	exit	EN	SCDXHLDR	do	1
SDAM APPT CANCEL	SCHEDULING	entry	EN	SDAMC	do	1
SDAM APPT CHECK IN	SCHEDULING	entry	CI	SDAM2	do	1
SDAM APPT MAKE	SCHEDULING	entry	MAKE	SDAM2	do	1
SDAM APPT NO-SHOW	SCHEDULING	entry	EN	SDAMN	do	1
SDAM APPT TYPE VALIDATION		entry	EN	SDAMVSC	do	1
SDAM APPT UNSCHEDULED	SCHEDULING	entry	WI	SDAM2	do	1
SDAM CLASSIFICATION	SCHEDULING	entry	CO	SDCOAM	do	1
SDAM CLINIC CHANGE	SCHEDULING	entry	CLN	SDAM3	do	1
SDAM CLINIC CHANGE	SCHEDULING	exit	EXIT	SDAM	do	1
SDAM CPT	SCHEDULING	entry	CO	SDCOAM	do	1
SDAM DATE CHANGE	SCHEDULING	entry	DATE	SDAM2	do	1
SDAM DATE CHANGE	SCHEDULING	exit	EXIT	SDAM	do	1
SDAM DELETE CHECK OUT	SCHEDULING	entry	DEL	SDCOAM	do	1
SDAM DIAGNOSIS	SCHEDULING	entry	CO	SDCOAM	do	1
SDAM DISCHARGE CLINIC	SCHEDULING	entry	DC	SDCOAM	do	1
SDAM LIST ALL	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST CANCELLED	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST CHECKED IN	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST CHECKED OUT	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST FUTURE	SCHEDULING	entry	FUT	SDAM	do	1
SDAM LIST INPATIENT	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST MENU	SCHEDULING	exit	EXIT	SDAM	do	1
SDAM LIST NO ACTION	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST NO SHOWS	SCHEDULING	entry	LIST	SDAM	do	1
SDAM LIST NON-COUNT	SCHEDULING	entry	LIST	SDAM	do	1
SDAM PATIENT CHANGE	SCHEDULING	entry	PAT	SDAM10	do	1
SDAM PATIENT CHANGE	SCHEDULING	exit	EXIT	SDAM	do	1
SDAM PATIENT DEMOGRAPHICS	SCHEDULING	entry	PD	SDCOAM	do	1
SDAM PFSS EVENT	SCHEDULING	entry	EVENT	SDPFSS	do	1
SDAM PROVIDER	SCHEDULING	entry	CO	SDCOAM	do	1
SDAM RT MAS-CHART-PROFILE	SCHEDULING	entry	RT	SDAMU	do	1
SDAM RT MAS-CHART-REQUEST	SCHEDULING	entry	RT	SDAMU	do	1
SDAM RT MAS-FILL-NEXT	SCHEDULING	entry	RT	SDAMU	do	1
SDAM RT MAS-RE-CHARGE	SCHEDULING	entry	RT	SDAMU	do	1
SDAM RT MENU	SCHEDULING	entry	FULL	VALM1	do	1
SDAM RT MENU	SCHEDULING	exit	HOME	%ZIS	do	1
SDCO ADD EDIT NEW	SCHEDULING	entry	EN1	SDAMBAE6	do	1
SDCO APPT CHECK OUT	SCHEDULING	entry	EN	SDCO1	do	1
SDCO CHECK OUT DATE	SCHEDULING	entry	CD	SDCO7	do	1
SDCO CLASSIFICATION	SCHEDULING	entry	EN	SDCO2	do	1
SDCO CLINIC APPT	SCHEDULING	entry	MC	SDCO5	do	1
SDCO CPT	SCHEDULING	entry	EN	SDCO9	do	1
SDCO DIAGNOSIS	SCHEDULING	entry	EN	SDCO4	do	1
SDCO DISCHARGE CLINIC	SCHEDULING	entry	DC	SDCO7	do	1
SDCO GAF	SCHEDULING	entry	GAF	SDCO7	do	1
SDCO INTERVIEW	SCHEDULING	entry	EN	SDCO6	do	1
SDCO PATIENT DEMOGRAPHICS	SCHEDULING	entry	PD	SDCO7	do	1
SDCO PROVIDER	SCHEDULING	entry	EN	SDCO3	do	1
SDEC ADD APPOINTMENT		entry	ADDEVT	SDEC07	do	1
SDEC CANCEL APPOINTMENT		entry	CANEVT	SDEC08	do	1
SDEC CHECKIN APPOINTMENT		entry	CHKEVT	SDEC25	do	1
SDEC NOSHOW APPOINTMENT		entry	NOSEVT	SDEC31	do	1
SDPP PATIENT PROFILE CHANGE DATE	SCHEDULING	entry	DATE	SDPPSEL	do	1
SDPP PATIENT PROFILE CHANGE PATIENT	SCHEDULING	entry	CHPT	SDPP	do	1
SDPP PATIENT PROFILE DISPLAY ADD/EDITS	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY ADD/EDITS	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY ADD/EDITS	SCHEDULING	entry	ASK	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY ALL	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY ALL	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY APPOINTMENTS	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY APPOINTMENTS	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY APPOINTMENTS	SCHEDULING	entry	ASK	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY DISPOSITIONS	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY DISPOSITIONS	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY ENROLLMENTS	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY ENROLLMENTS	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY ENROLLMENTS	SCHEDULING	entry	ASK	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY MEANS TEST	SCHEDULING	entry		SDPPALL	do	1
SDPP PATIENT PROFILE DISPLAY MEANS TEST	SCHEDULING	entry	ALL	SDPPSEL	do	1
SDPP PATIENT PROFILE DISPLAY MEANS TEST	SCHEDULING	entry	ASK	SDPPSEL	do	1
SDPP PATIENT PROFILE PRINT ALL	SCHEDULING	entry		SDPPRT	do	1
SDRR EVENT		entry	SDAM	SDRR1	do	1
SDRR EVENT		exit		DIK	do	1
SDSC ACCEPT	SCHEDULING	entry	ACC	SDSCLST	do	1
SDSC CHANGE	SCHEDULING	entry	EDT	SDSCLST	do	1
SDSC DETAIL	SCHEDULING	entry	SEL	SDSCLST	do	1
SDSC SEND	SCHEDULING	entry	REV	SDSCLST	do	1
SDUL DOWN A LINE	SCHEDULING	entry	DOWN	SDUL4	do	1
SDUL FIRST SCREEN	SCHEDULING	entry	FIRST	SDUL4	do	1
SDUL LAST SCREEN	SCHEDULING	entry	LAST	SDUL4	do	1
SDUL NEXT SCREEN	SCHEDULING	entry	NEXT	SDUL4	do	1
SDUL PREVIOUS SCREEN	SCHEDULING	entry	PREV	SDUL4	do	1
SDUL PRINT LIST	SCHEDULING	entry	PRTL	SDUL1	do	1
SDUL PRINT SCREEN	SCHEDULING	entry	PRT	SDUL1	do	1
SDUL REFRESH	SCHEDULING	entry	RE	SDUL4	do	1
SDUL SEARCH LIST	SCHEDULING	entry	FIND	SDUL40	do	1
SDUL TURN ON/OFF MENUS	SCHEDULING	entry	MENU	SDUL2	do	1
SDUL UP ONE LINE	SCHEDULING	entry	UP	SDUL4	do	1
SDWL XFER ACC ACCEPT		entry	ACCEPT	SDWLIFT6	do	1
SDWL XFER ACC EWL		entry	FULL	VALM1	do	1
SDWL XFER ACC PCMM		entry	FULL	VALM1	do	1
SDWL XFER ACC PRINT C/S	SCHEDULING	entry		SDWLIFT7	do	1
SDWL XFER ACC REJECT	SCHEDULING	entry	REJECT	SDWLIFT6	do	1
SDWL XFER ACC VIEW	SCHEDULING	entry	EN	SDWLIFT6	do	1
SDWL XFER ACC VIEW	SCHEDULING	exit	EXIT	SDWLIFT6	do	1
SDWL XFER REQ INAC	SCHEDULING	entry	ENI	SDWLIFT1	do	1
SDWL XFER REQ NEW	SCHEDULING	entry	EN	SDWLIFT3	do	1
SDWL XFER REQ REMV	SCHEDULING	entry	EN	SDWLIFT4	do	1
SDWL XFER REQ REMV	SCHEDULING	exit	EXIT	SDWLIFT2	do	1
SDWL XFER REQ REMV CONF	SCHEDULING	entry	REMOVE	SDWLIFT4	do	1
SDWL XFER REQ VIEW	SCHEDULING	entry	EN	SDWLIFT2	do	1
SDWL XFER REQ VIEW	SCHEDULING	exit	EXIT	SDWLIFT2	do	1
SR RECEIVE		entry	EN	SRCHL7A	do	1
SR SURGERY REQUEST	SURGERY	entry	EN	SROERR	do	1
TIU ACTION ADD DOCUMENT	TEXT INTEGRATION UTILITIES	entry	ADD	TIURC	do	1
TIU ACTION AMEND	TEXT INTEGRATION UTILITIES	entry	AMEND	TIURB	do	1
TIU ACTION BOTTOM	TEXT INTEGRATION UTILITIES	entry	LAST	VALM4	do	1
TIU ACTION BROWSE FOR CLINICIAN	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	2
TIU ACTION BROWSE FOR MGR	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	2
TIU ACTION BROWSE FOR MRT	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	2
TIU ACTION BROWSE FOR OE/RR	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	2
TIU ACTION BROWSE FOR READ ONLY	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	1
TIU ACTION BROWSE FOR TRANSCRIPTION	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	1
TIU ACTION CHANGE TITLE	TEXT INTEGRATION UTILITIES	entry	CNVPOST	TIURS1	do	1
TIU ACTION CHANGE VIEW CLINICIAN	TEXT INTEGRATION UTILITIES	entry	FIXLSTNW	TIULM	do	1
TIU ACTION CHANGE VIEW ERROR SCREEN	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
TIU ACTION CHANGE VIEW MAPPING	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
TIU ACTION CHANGE VIEW MIS	TEXT INTEGRATION UTILITIES	entry	FIXLSTNW	TIULM	do	1
TIU ACTION CHANGE VIEW OTHER	TEXT INTEGRATION UTILITIES	entry	FIXLSTNW	TIULM	do	1
TIU ACTION CHANGE VIEW PT/TTL	TEXT INTEGRATION UTILITIES	entry	FIXLSTNW	TIULM	do	1
TIU ACTION CHANGE VIEW TITLE	TEXT INTEGRATION UTILITIES	entry	FIXLSTNW	TIULM	do	1
TIU ACTION COMPLETE DOCUMENTS	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
TIU ACTION COMPLETE NOTES	TEXT INTEGRATION UTILITIES	entry	BROWSE	TIURA2	do	1
TIU ACTION COPY	TEXT INTEGRATION UTILITIES	entry	COPY	TIURC1	do	1
TIU ACTION CWAD DISPLAY	TEXT INTEGRATION UTILITIES	entry	CWAD	TIULX	do	1
TIU ACTION DELETE	TEXT INTEGRATION UTILITIES	entry	DELETE	TIURB2	do	1
TIU ACTION DESIGNATE SIGNERS	TEXT INTEGRATION UTILITIES	entry	NAME	TIURA1	do	1
TIU ACTION DETAILED DISPLAY	TEXT INTEGRATION UTILITIES	entry	DISPLAY	TIURA2	do	1
TIU ACTION DICTATE DOCUMENTS	TEXT INTEGRATION UTILITIES	entry	DICTATED	TIURA2	do	1
TIU ACTION DISPLAY REASSIGN HX	TEXT INTEGRATION UTILITIES	entry	DISPLAY	TIURHX	do	1
TIU ACTION EDIT	TEXT INTEGRATION UTILITIES	entry	EDIT	TIURA	do	1
TIU ACTION EDIT COSIGNER	TEXT INTEGRATION UTILITIES	entry	EDITCOS	TIURA3	do	1
TIU ACTION EDIT ENCOUNTER	TEXT INTEGRATION UTILITIES	entry	ENCNTR	TIURA1	do	1
TIU ACTION EXPAND LIST	TEXT INTEGRATION UTILITIES	entry	EXPAND	TIURA2	do	1
TIU ACTION EXPAND LIST DUP	TEXT INTEGRATION UTILITIES	entry	EXPAND	TIURA2	do	1
TIU ACTION ID NOTE	TEXT INTEGRATION UTILITIES	exit	IDNOTE	TIUGR	do	1
TIU ACTION LINK TO PROBLEMS	TEXT INTEGRATION UTILITIES	entry	LINK	TIURB	do	1
TIU ACTION LINK TO VISIT	TEXT INTEGRATION UTILITIES	entry	REASSIGN	TIURD	do	1
TIU ACTION LINK WITH CLIENT RECORD	TEXT INTEGRATION UTILITIES	entry	CLAPPLNK	TIURD	do	1
TIU ACTION MAKE ADDENDUM	TEXT INTEGRATION UTILITIES	entry	ADDEND	TIURA1	do	1
TIU ACTION MAP TITLES	TEXT INTEGRATION UTILITIES	entry	MAP	TIUMAPR	do	1
TIU ACTION MAP TITLES DIRECT	TEXT INTEGRATION UTILITIES	entry	DIRECT	TIUMAPR	do	1
TIU ACTION MENU CLINICIAN	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU CLINICIAN 2	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU MGR	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU MGR REVIEW	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU MRT	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU MRT REVIEW	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU OE/RR	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU PT/TTL REVIEW	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION MENU TITLE REVIEW	TEXT INTEGRATION UTILITIES	entry	LINKMSG	TIUGR2	func	1
TIU ACTION NEXT SCREEN	TEXT INTEGRATION UTILITIES	entry	NEXT	VALM4	do	1
TIU ACTION PREVIOUS SCREEN	TEXT INTEGRATION UTILITIES	entry	PREV	VALM4	do	1
TIU ACTION PRINT	TEXT INTEGRATION UTILITIES	entry	PRINT	TIURA	do	1
TIU ACTION PRINT ERROR	TEXT INTEGRATION UTILITIES	entry	PRINT	TIURE	do	1
TIU ACTION PRINT UPLOAD EVENT	TEXT INTEGRATION UTILITIES	entry	PRINT	TIURE	do	1
TIU ACTION REASSIGN	TEXT INTEGRATION UTILITIES	entry	REASSIGN	TIURD	do	1
TIU ACTION REFRESH	TEXT INTEGRATION UTILITIES	entry	RE	VALM4	do	1
TIU ACTION RESET ALL SIGNED	TEXT INTEGRATION UTILITIES	entry	RESTORE	TIUROR1	do	1
TIU ACTION RESET ALL SIGNED	TEXT INTEGRATION UTILITIES	entry	KILL	VALM10	do	1
TIU ACTION RESET ALL SIGNED	TEXT INTEGRATION UTILITIES	exit	HDR	TIUROR	do	1
TIU ACTION RESOLVE FILING ERRORS	TEXT INTEGRATION UTILITIES	entry	EDIT	TIURE	do	1
TIU ACTION SEARCH LIST	TEXT INTEGRATION UTILITIES	entry	FIND	VALM40	do	1
TIU ACTION SELECT LIST ELEMENT	TEXT INTEGRATION UTILITIES	entry	PICK	TIULM	do	1
TIU ACTION SELECT NEW PATIENT	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
TIU ACTION SELECT NEW PATIENT	TEXT INTEGRATION UTILITIES	exit	HDR	TIUROR	do	1
TIU ACTION SELECT PROBLEM	TEXT INTEGRATION UTILITIES	entry	PROBLEM	TIURB1	do	1
TIU ACTION SEND BACK	TEXT INTEGRATION UTILITIES	entry	SENDBACK	TIURB	do	1
TIU ACTION SIGN ON CHART	TEXT INTEGRATION UTILITIES	entry	SIGNCHRT	TIURT	do	1
TIU ACTION SIGN/COSIGN	TEXT INTEGRATION UTILITIES	entry	ELSIG	TIURS1	do	1
TIU ACTION SIGNED/UNSIGNED	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
TIU ACTION SIGNED/UNSIGNED	TEXT INTEGRATION UTILITIES	entry	KILL	VALM10	do	1
TIU ACTION TOP	TEXT INTEGRATION UTILITIES	entry	FIRST	VALM4	do	1
TIU ACTION VERIFY	TEXT INTEGRATION UTILITIES	entry	VERIFY	TIURC	do	1
TIU ALERTS 3RD PERSON ALERT		entry	SELECT	TIUALFUN	do	1
TIU ALERTS BROWSE		entry	BROWSE	TIUALFUN	do	1
TIU ALERTS CHANGE SEARCH CRITERIA		entry	CHNGSRCH	TIUAL1	do	1
TIU ALERTS COMBO		entry	SELECT	TIUALFUN	do	1
TIU ALERTS DELETE		entry	SELECT	TIUALFUN	do	1
TIU ALERTS DETAILED DISPLAY		entry	DETDISP	TIUALSET	do	1
TIU ALERTS EDIT		entry	EDIT	TIUAL1	do	1
TIU ALERTS ID SIGNER		entry	IDSIGNER	TIUALFUN	do	1
TIU ALERTS MENU		exit	LSEXIT	TIUAL1	do	1
TIU ALERTS RESEND ALERT		entry	SELECT	TIUALFUN	do	1
TIU ALERTS SELECT		entry	SELECT	TIUALFUN	do	1
TIU BROWSE ACTION AMEND	TEXT INTEGRATION UTILITIES	entry	AMEND1	TIURB	do	1
TIU BROWSE ACTION APPROVE	TEXT INTEGRATION UTILITIES	entry	ACCEPT	TIURS	do	1
TIU BROWSE ACTION CHANGE TITLE	TEXT INTEGRATION UTILITIES	entry	CNVPOST1	TIURS1	do	1
TIU BROWSE ACTION COPY	TEXT INTEGRATION UTILITIES	entry	COPY1	TIURC1	do	1
TIU BROWSE ACTION DELETE	TEXT INTEGRATION UTILITIES	entry	DEL	TIURB2	do	1
TIU BROWSE ACTION DESIGNATE SIGNERS	TEXT INTEGRATION UTILITIES	entry	CLEAR	VALM1	do	1
TIU BROWSE ACTION DETAILED DISPLAY	TEXT INTEGRATION UTILITIES	entry	EN	TIUAUDIT	do	1
TIU BROWSE ACTION DOCUMENT DICTATED	TEXT INTEGRATION UTILITIES	entry	DICTATE1	TIURA2	do	1
TIU BROWSE ACTION EDIT	TEXT INTEGRATION UTILITIES	entry	CLEAR	VALM1	do	1
TIU BROWSE ACTION EDIT ADDENDUM	TEXT INTEGRATION UTILITIES	entry	CLEAR	VALM1	do	1
TIU BROWSE ACTION EDIT COSIGNER	TEXT INTEGRATION UTILITIES	entry	EDITCOS1	TIURA3	do	1
TIU BROWSE ACTION EDIT ENCOUNTER	TEXT INTEGRATION UTILITIES	entry	EDTENC	TIUPXAP2	do	1
TIU BROWSE ACTION ID NOTE	TEXT INTEGRATION UTILITIES	exit	IDNOTEB	TIUGR1	do	1
TIU BROWSE ACTION LINK TO PROBLEM	TEXT INTEGRATION UTILITIES	entry	LINK1	TIURB1	do	1
TIU BROWSE ACTION LINK WITH CLIENT APP	TEXT INTEGRATION UTILITIES	entry	FULL	VALM1	do	1
