package	kind	file_number	chunk	entity_name	source_path	byte_size
Surgery	file	138		ELECTROGROUND POSITIONS	/opt/VistA-M/Packages/Surgery/Globals/138+ELECTROGROUND POSITIONS.zwr	1424
Surgery	file	139.2		RISK MODEL LAB TEST	/opt/VistA-M/Packages/Surgery/Globals/139.2+RISK MODEL LAB TEST.zwr	4087
Surgery	file	139.5		SURGERY TRANSPLANT ASSESSMENTS	/opt/VistA-M/Packages/Surgery/Globals/139.5+SURGERY TRANSPLANT ASSESSMENTS.zwr	104
Surgery	global			SRO	/opt/VistA-M/Packages/Surgery/Globals/SRO.zwr	35
Survey Generator	file	748		SURVEY	/opt/VistA-M/Packages/Survey Generator/Globals/748+SURVEY.zwr	2209
Survey Generator	file	748.2		DEMOGRAPHIC REFERENCE	/opt/VistA-M/Packages/Survey Generator/Globals/748.2+DEMOGRAPHIC REFERENCE.zwr	614
Survey Generator	file	748.25		SURVEY QUESTIONS	/opt/VistA-M/Packages/Survey Generator/Globals/748.25+SURVEY QUESTIONS.zwr	3279
Survey Generator	file	748.3		SURVEY RESPONSE DATA	/opt/VistA-M/Packages/Survey Generator/Globals/748.3+SURVEY RESPONSE DATA.zwr	827
Text Integration Utility	file	8925		TIU DOCUMENT	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925+TIU DOCUMENT.zwr	41560365
Text Integration Utility	file	8925.1		TIU DOCUMENT DEFINITION	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.1+TIU DOCUMENT DEFINITION.zwr	1309223
Text Integration Utility	file	8925.2		TIU UPLOAD BUFFER	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.2+TIU UPLOAD BUFFER.zwr	86
Text Integration Utility	file	8925.3		TIU UPLOAD ERROR DEFINITION	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.3+TIU UPLOAD ERROR DEFINITION.zwr	1062
Text Integration Utility	file	8925.4		TIU UPLOAD LOG	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.4+TIU UPLOAD LOG.zwr	77714
Text Integration Utility	file	8925.5		TIU AUDIT TRAIL	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.5+TIU AUDIT TRAIL.zwr	39
Text Integration Utility	file	8925.6		TIU STATUS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.6+TIU STATUS.zwr	10249
Text Integration Utility	file	8925.7		TIU MULTIPLE SIGNATURE	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.7+TIU MULTIPLE SIGNATURE.zwr	15334
Text Integration Utility	file	8925.71		TIU TEXT EVENTS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.71+TIU TEXT EVENTS.zwr	83
Text Integration Utility	file	8925.8		TIU SEARCH CATEGORIES	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.8+TIU SEARCH CATEGORIES.zwr	1908
Text Integration Utility	file	8925.9		TIU PROBLEM LINK	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.9+TIU PROBLEM LINK.zwr	1377
Text Integration Utility	file	8925.91		TIU EXTERNAL DATA LINK	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.91+TIU EXTERNAL DATA LINK.zwr	99
Text Integration Utility	file	8925.93		TIU PRINT PARAMETERS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.93+TIU PRINT PARAMETERS.zwr	512
Text Integration Utility	file	8925.94		TIU DIVISION PRINT PARAMETERS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.94+TIU DIVISION PRINT PARAMETERS.zwr	302
Text Integration Utility	file	8925.95		TIU DOCUMENT PARAMETERS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.95+TIU DOCUMENT PARAMETERS.zwr	4192
Text Integration Utility	file	8925.97		TIU CONVERSIONS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.97+TIU CONVERSIONS.zwr	257
Text Integration Utility	file	8925.98		TIU PERSONAL DOCUMENT TYPE LIST	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.98+TIU PERSONAL DOCUMENT TYPE LIST.zwr	32572
Text Integration Utility	file	8925.99		TIU PARAMETERS	/opt/VistA-M/Packages/Text Integration Utility/Globals/8925.99+TIU PARAMETERS.zwr	981
