routine_name	package	source_path	line_count	byte_size	tag_count	comment_line_count	version_line	is_percent_routine	in_file_9_8	file_9_8_type	rpc_count	option_count	protocol_invoked_count	out_degree	in_degree	out_calls_total	in_calls_total	distinct_globals_touched	global_ref_total
YS208PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS208PST.m	88	2961	10	23	;;5.01;MENTAL HEALTH;**208**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	9	0	11	0	3	17
YS217PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS217PST.m	112	3087	13	24	;;5.01;MENTAL HEALTH;**217**;Dec 30, 1994;Build 12	N	Y	R	0	0	0	6	0	11	0	2	12
YS218PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS218PST.m	119	3700	15	33	;;5.01;MENTAL HEALTH;**218**;Dec 30, 1994;Build 9	N	Y	R	0	0	0	8	0	12	0	2	13
YS221PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS221PST.m	73	2166	11	11	;;5.01;MENTAL HEALTH;**221**;Dec 30, 1994;Build 11	N	Y	R	0	0	0	7	0	9	0	3	11
YS223PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS223PST.m	54	2098	6	7	;;5.01;MENTAL HEALTH;**223**;Dec 30, 1994;Build 22	N	Y	R	0	0	0	9	0	19	0	0	0
YS224PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS224PST.m	144	4317	16	26	;;5.01;MENTAL HEALTH;**224**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	9	0	19	0	3	24
YS233PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS233PST.m	65	2006	9	21	;;5.01;MENTAL HEALTH;**233**;Dec 30, 1994;Build 13	N	Y	R	0	0	0	6	0	7	0	2	7
YS234PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS234PST.m	194	6264	18	44	;;5.01;MENTAL HEALTH;**234**;Dec 30, 1994;Build 38	N	Y	R	0	0	0	11	0	24	0	3	26
YS236PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS236PST.m	131	4553	10	41	;;5.01;MENTAL HEALTH;**236**;Dec 30, 1994;Build 25	N	Y	R	0	0	0	11	0	21	0	3	12
YS237PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS237PST.m	13	328	2	4	;;5.01;MENTAL HEALTH;**237**;Dec 30, 1994;Build 8	N	Y	R	0	0	0	2	0	3	0	0	0
YS238PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS238PST.m	151	4637	16	30	;;5.01;MENTAL HEALTH;**238**;Dec 30, 1994;Build 25	N	Y	R	0	0	0	9	0	18	0	3	23
YS239PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS239PST.m	151	4689	16	31	;;5.01;MENTAL HEALTH;**239**;Dec 30, 1994;Build 16	N	Y	R	0	0	0	9	0	18	0	3	23
YS241PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS241PST.m	56	1656	9	19	;;5.01;MENTAL HEALTH;**241**;Dec 30, 1994;Build 5	N	Y	R	0	0	0	5	0	5	0	2	5
YS249PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS249PST.m	195	5957	14	51	;;5.01;MENTAL HEALTH;**249**;Dec 30, 1994;Build 30	N	Y	R	0	0	0	10	0	22	0	3	27
YS250PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS250PST.m	133	4413	11	38	;;5.01;MENTAL HEALTH;**250**;Dec 30, 1994;Build 26	N	Y	R	0	0	0	11	0	20	0	3	16
YS254PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS254PST.m	84	2446	10	19	;;5.01;MENTAL HEALTH;**254**;Dec 30, 1994;Build 5	N	Y	R	0	0	0	6	0	9	0	3	12
YS255PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS255PST.m	71	1875	9	24	;;5.01;MENTAL HEALTH;**255**;Dec 30, 1994;Build 13	N	Y	R	0	0	0	5	0	7	0	2	6
YS258PST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YS258PST.m	39	954	7	19	;;5.01;MENTAL HEALTH;**258**;Dec 30, 1994;Build 2	N	Y	R	0	0	0	1	0	2	0	0	0
YSASA2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASA2.m	119	4408	10	7	;;5.01;MENTAL HEALTH;**24,30,32,38,121**;Dec 30, 1994;Build 61	N	Y	R	0	0	0	13	3	25	5	3	8
YSASBUL	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASBUL.m	39	1304	4	5	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	0	0	2	2	2	2	2	12
YSASCR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASCR.m	21	598	3	2	;;5.01;MENTAL HEALTH;**24,30,32,38**;Dec 30, 1994	N	Y	R	0	0	0	1	2	2	4	0	0
YSASCSA	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASCSA.m	160	4653	9	11	;;5.01;MENTAL HEALTH;**24,30**;Dec 30, 1994	N	Y	R	0	0	0	2	2	4	14	0	0
YSASCSB	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASCSB.m	155	4461	13	13	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	0	0	5	0	7	0	0	0
YSASCSC	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASCSC.m	133	3946	11	10	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	0	0	2	0	2	0	0	0
YSASES	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASES.m	59	1964	6	3	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	1	0	6	0	12	0	2	9
YSASFM	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASFM.m	100	3601	13	13	;;5.01;MENTAL HEALTH;**24,30,32,37,38,55,76,121**;Dec 30, 1994;Build 61	N	Y	R	0	10	0	6	0	18	0	2	10
YSASFS	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASFS.m	122	4633	8	7	;;5.01;MENTAL HEALTH;**71**;Dec 30, 1994	N	Y	R	1	0	0	2	1	2	22	1	1
YSASFS1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASFS1.m	125	4430	7	9	;;5.01;MENTAL HEALTH;**71**;Dec 30, 1994	N	Y	R	0	0	0	1	1	22	1	0	0
YSASFUR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASFUR.m	105	5298	1	104	;;5.01;MENTAL HEALTH;**38,55,108**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	0	0	0	0	0	0
YSASGPH	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASGPH.m	83	2665	9	8	;;5.01;MENTAL HEALTH;**24,30,37,121**;Dec 30, 1994;Build 61	N	Y	R	0	1	0	7	0	17	0	2	24
YSASLIB	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASLIB.m	134	4090	18	20	;;5.01;MENTAL HEALTH;**24,37,121**;Dec 30, 1994;Build 61	N	Y	R	0	0	0	3	1	4	2	2	24
YSASNAR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASNAR.m	156	6292	17	22	;;5.01;MENTAL HEALTH;**24,30,37,38,44,55,67,76,103,60,187**;Dec 30, 1994;Build 74	N	Y	R	0	0	0	8	2	14	3	5	30
YSASO	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASO.m	55	1393	4	7	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	0	0	1	1	4	2	1	3
YSASO1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASO1.m	85	3481	7	8	;;5.01;MENTAL HEALTH;**24,30**;Dec 30, 1994	N	Y	R	0	0	0	4	1	11	1	0	0
YSASO2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASO2.m	70	2677	6	6	;;5.01;MENTAL HEALTH;**24,30**;Dec 30, 1994	N	Y	R	0	0	0	2	2	8	5	2	11
YSASOL	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASOL.m	128	4914	15	9	;;5.01;MENTAL HEALTH;**24,30,32,38,121**;Dec 30, 1994;Build 61	N	Y	R	0	0	0	11	1	23	1	3	16
YSASOSR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASOSR.m	68	2232	5	6	;;5.01;MENTAL HEALTH;**24,187**;Dec 30, 1994;Build 74	N	Y	R	0	0	0	1	1	1	1	0	0
YSASPNT	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASPNT.m	49	2453	5	7	;;5.01;MENTAL HEALTH;**39,73,88,60,187**;Dec 30, 1994;Build 74	N	Y	R	0	0	0	8	2	15	3	2	10
YSASPRT	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASPRT.m	56	1844	5	8	;;5.01;MENTAL HEALTH;**24,30,38,76,121**;Dec 30, 1994;Build 61	N	Y	R	0	0	0	8	2	11	2	2	5
YSASRPWP	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASRPWP.m	68	1667	10	13	;;5.01;MENTAL HEALTH;**71**;Dec 30, 1994	N	Y	R	2	0	0	3	0	4	0	1	3
YSASRU	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASRU.m	94	5235	9	8	;;5.01;MENTAL HEALTH;**24,30,32,38,55,106,121**;Dec 30, 1994;Build 61	N	Y	R	0	1	0	6	0	13	0	4	25
YSASRU1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASRU1.m	52	1992	5	8	;;5.01;MENTAL HEALTH;**24,30,32,38,121**;Dec 30, 1994;Build 61	N	Y	R	0	3	0	6	0	9	0	1	8
YSASSEL	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASSEL.m	135	4914	17	9	;;5.01;MENTAL HEALTH;**24,30,38,76,121**;Dec 30, 1994;Build 61	N	Y	R	0	9	0	11	2	24	3	2	25
YSASSN	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASSN.m	108	3679	7	14	;;5.01;MENTAL HEALTH;**24,39**;Dec 30, 1994	N	Y	R	0	0	0	9	3	17	3	1	2
YSAST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSAST.m	77	2538	11	13	;;5.01;MENTAL HEALTH;**24**;Dec 30, 1994	N	Y	R	0	0	0	2	0	5	0	0	0
YSASU	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASU.m	75	4158	9	7	;;5.01;MENTAL HEALTH;**38,121**;Dec 30, 1994;Build 61	N	Y	R	0	1	0	6	1	8	2	4	26
YSASU1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSASU1.m	38	2227	3	4	;;5.01;MENTAL HEALTH;**38,121**;Dec 30, 1994;Build 61	N	Y	R	0	0	0	3	1	3	2	1	25
YSBDD1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBDD1.m	261	13050	11	28	;;5.01;MENTAL HEALTH;**202**;Dec 30, 1994;Build 49	N	Y	R	0	0	0	14	3	45	6	5	29
YSBJSON	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBJSON.m	157	6420	14	25	;;5.01;MENTAL HEALTH;**202**;Dec 30, 1994;Build 49	N	Y	R	0	0	0	1	4	1	14	0	0
YSBPREFS	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBPREFS.m	224	7443	15	39	;;5.01;MENTAL HEALTH;**202**;Dec 30, 1994;Build 49	N	Y	R	0	0	0	3	1	17	2	2	5
YSBRPC	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBRPC.m	185	9144	12	32	;;5.01;MENTAL HEALTH;**202,221**;Dec 30, 1994;Build 11	N	Y	R	0	0	0	11	5	27	11	4	16
YSBWHIG2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBWHIG2.m	235	10555	9	42	;;5.01;MENTAL HEALTH;**202**;Dec 30, 1994;Build 49	N	Y	R	0	0	0	7	3	31	8	8	29
YSBWHIGH	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSBWHIGH.m	332	16404	17	33	;;5.01;MENTAL HEALTH;**202,208,221**;Dec 30, 1994;Build 11	N	Y	R	0	0	0	14	3	48	11	7	31
YSCEN13	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCEN13.m	8	395	2	4	;;5.01;MENTAL HEALTH;**52,60**;Dec 30, 1994;Build 47	N	Y	R	0	0	0	0	0	0	0	0	0
YSCEN5	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCEN5.m	31	1641	4	4	;;5.01;MENTAL HEALTH;**60**;Dec 30, 1994;Build 47	N	Y	R	0	0	0	1	2	1	3	1	37
YSCL122P	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCL122P.m	22	1134	2	10	;;5.01;MENTAL HEALTH;**122**;Dec 30, 1994;Build 112	N	Y	R	0	0	0	4	0	5	0	1	1
YSCL149P	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCL149P.m	187	7255	4	146	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	7	0	11	0	0	0
YSCL154P	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCL154P.m	42	1726	3	8	;;5.01;MENTAL HEALTH;**154**;Dec 30, 1994;Build 48	N	Y	R	0	0	0	6	0	8	0	0	0
YSCLDIS	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLDIS.m	172	8516	10	45	;;5.01;MENTAL HEALTH;**122,154,227**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	12	3	28	3	2	34
YSCLENV	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLENV.m	24	946	6	6	;;5.01;MENTAL HEALTH;**18,22**;Dec 30, 1995	N	Y	R	0	0	0	2	0	6	0	2	2
YSCLHLAB	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLAB.m	121	9081	5	20	;;5.01;MENTAL HEALTH;**149,227**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	6	1	26	1	4	13
YSCLHLAD	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLAD.m	175	7325	4	53	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	8	1	85	1	1	8
YSCLHLFN	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLFN.m	83	3013	6	24	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	4	0	11	0	1	1
YSCLHLGT	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLGT.m	331	16267	10	61	;;5.01;MENTAL HEALTH;**149,175**;Dec 30, 1994;Build 7	N	Y	R	0	0	0	9	4	67	9	3	24
YSCLHLMA	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLMA.m	61	3033	4	25	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	5	2	7	4	1	7
YSCLHLOP	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLOP.m	296	13523	15	68	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	3	0	11	1	48	1	6	47
YSCLHLPD	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLPD.m	56	2107	3	19	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	3	2	17	2	0	0
YSCLHLPR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLPR.m	241	11431	12	54	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	3	0	9	1	46	1	5	46
YSCLHLRD	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLHLRD.m	136	5556	6	44	;;5.01;MENTAL HEALTH;**149**;Dec 30, 1994;Build 72	N	Y	R	0	0	0	6	1	56	2	1	8
YSCLP227	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLP227.m	10	261	2	2	;;5.01;MENTAL HEALTH;**227**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	1	0	1	0	0	0
YSCLPOST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLPOST.m	21	1807	4	1	;;5.01;MENTAL HEALTH;**18,22**;DEC 30, 1994	N	Y	R	0	0	0	4	0	4	0	6	18
YSCLSERV	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLSERV.m	232	13150	14	45	;;5.01;MENTAL HEALTH;**18,22,26,47,61,69,74,90,92,122,154,165**;Dec 30, 1994;Build 2	N	Y	R	0	0	0	15	4	51	63	3	7
YSCLSRV1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLSRV1.m	35	1423	3	17	;;5.01;MENTAL HEALTH;**61,69,74,90,122,154**;Dec 30, 1994;Build 48	N	Y	R	0	0	0	2	0	2	0	2	7
YSCLSRV2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLSRV2.m	129	8264	8	23	;;5.01;MENTAL HEALTH;**69,90,92,154,166,227**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	7	1	26	6	6	53
YSCLSRV3	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLSRV3.m	140	8892	6	22	;;5.01;MENTAL HEALTH;**74,90,92,154**;Dec 30, 1994;Build 48	N	Y	R	0	0	0	12	1	63	5	9	47
YSCLTEST	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTEST.m	84	4844	8	20	;;5.01;MENTAL HEALTH;**18,22,26,47,61,69,74,90,122**;Dec 30, 1994;Build 112	N	Y	R	0	1	0	11	1	30	1	4	15
YSCLTST1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST1.m	64	4548	5	20	;;5.01;MENTAL HEALTH;**18,22,25,26,47,61,69,74,90**;Dec 30, 1994;Build 18	N	Y	R	0	0	0	5	2	11	3	5	24
YSCLTST2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST2.m	214	13564	14	49	;;5.01;MENTAL HEALTH;**18,22,26,47,61,69,74,90,92,122,166,193,227**;Dec 30, 1994;Build 17	N	Y	R	0	2	0	18	15	53	27	3	15
YSCLTST3	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST3.m	155	9221	11	27	;;5.01;MENTAL HEALTH;**18,22,25,26,47,61,69,74,90,122**;Dec 30, 1994;Build 112	N	Y	R	0	2	0	11	3	37	3	4	48
YSCLTST4	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST4.m	73	4697	4	15	;;5.01;MENTAL HEALTH;**92,122,166,227**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	5	1	8	1	1	12
YSCLTST5	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST5.m	271	14072	16	42	;;5.01;MENTAL HEALTH;**122,154,149**;Dec 30, 1994;Build 72	N	Y	R	0	1	0	15	5	72	9	6	83
YSCLTST6	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST6.m	131	6172	6	36	;;5.01;MENTAL HEALTH;**122,154**;Dec 30, 1994;Build 48	N	Y	R	0	0	0	8	2	34	2	3	21
YSCLTST9	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCLTST9.m	98	4007	4	23	;;5.01;MENTAL HEALTH;**154**;Dec 30, 1994;Build 48	N	Y	R	0	0	0	10	1	28	1	1	16
YSCNTEG	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCNTEG.m	17	808	10	3	;;0.0;	N	N		0	0	0	0	0	0	0	2	4
YSCPAE	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAE.m	20	923	7	0		N	N		0	0	0	2	0	2	0	1	1
YSCPAG	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAG.m	67	3497	13	0		N	N		0	0	0	5	0	7	0	7	18
YSCPAH	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAH.m	27	1561	7	0		N	N		0	0	0	2	0	2	0	3	3
YSCPAJ	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAJ.m	26	1650	7	0		N	N		0	0	0	2	0	2	0	3	3
YSCPAL	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAL.m	41	2712	7	0		N	N		0	0	0	3	0	3	0	6	10
YSCPAN	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAN.m	38	1947	7	0		N	N		0	0	0	2	0	2	0	3	3
YSCPAO	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAO.m	65	2986	15	0		N	N		0	0	0	5	0	5	0	5	13
YSCPAP	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSCPAP.m	26	1629	7	0		N	N		0	0	0	2	0	2	0	3	3
YSDX3	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3.m	87	5176	9	44	;;5.01;MENTAL HEALTH;**33,60,107**;Dec 30, 1994;Build 23	N	Y	R	0	1	0	10	1	22	1	3	6
YSDX3A	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3A.m	47	3063	7	11	;;5.01;MENTAL HEALTH;**33,107,117**;Dec 30, 1994;Build 1	N	Y	R	0	0	0	8	1	14	1	2	2
YSDX3B	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3B.m	105	5072	14	48	;;5.01;MENTAL HEALTH;**33,43,49,108**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	7	3	9	5	3	4
YSDX3R	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3R.m	48	2667	9	12	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	1	0	8	1	11	1	1	1
YSDX3R1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3R1.m	101	4185	10	29	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	1	0	11	0	12	0	4	16
YSDX3RU	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3RU.m	115	4728	11	29	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	9	3	12	6	4	22
YSDX3RUA	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3RUA.m	68	3369	7	21	;;5.01;MENTAL HEALTH;**16,107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	5	1	9	3	2	19
YSDX3U	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3U.m	136	4862	15	36	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	6	3	8	10	1	17
YSDX3U00	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3U00.m	20	849	3	5	;;5.01;MENTAL HEALTH;;Dec 30, 1994	N	N		0	0	0	1	1	1	1	0	0
YSDX3UA	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3UA.m	142	5044	16	34	;;5.01;MENTAL HEALTH;**96,60,107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	9	3	19	9	2	15
YSDX3UA0	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3UA0.m	54	1798	4	13	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	4	1	4	2	1	9
YSDX3UB	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3UB.m	145	4965	11	39	;;5.01;MENTAL HEALTH;**108**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	6	3	7	3	2	15
YSDX3UC	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDX3UC.m	73	2604	3	37	;;5.01;MENTAL HEALTH;;Dec 30, 1994	N	N		0	0	0	1	1	1	1	1	6
YSDXR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDXR.m	137	4367	10	100	;;5.01;MENTAL HEALTH;**60**;Dec 30, 1994;Build 47	N	Y	R	0	0	0	3	0	3	0	0	0
YSDXUT01	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDXUT01.m	26	1262	2	2	;;5.01;MENTAL HEALTH;**108**;Dec 30, 1994;Build 17	N	Y	R	0	0	0	1	0	1	0	0	0
YSDXUTL	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSDXUTL.m	80	2929	5	31	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	4	2	9	2	1	2
YSFORM	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSFORM.m	41	1766	5	13	;;5.01;MENTAL HEALTH;**187**;Dec 30, 1994;Build 74	N	Y	R	0	0	0	1	6	1	10	1	1
YSGAF	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAF.m	181	6115	16	20	;;5.01;MENTAL HEALTH;**33,37,40,42,43,51,49,187**;Dec 30, 1994;Build 74	N	Y	R	0	3	0	15	7	32	7	4	22
YSGAF1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAF1.m	87	3107	11	3	;;5.01;MENTAL HEALTH;**33,187**;Dec 30, 1994;Build 74	N	Y	R	0	1	0	9	1	12	8	7	23
YSGAF2	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAF2.m	50	1908	6	2	;;5.01;MENTAL HEALTH;**33,108**;Dec 30, 1994;Build 17	N	Y	R	0	1	0	4	0	8	0	4	18
YSGAFAP1	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAFAP1.m	41	1466	4	25	;;5.01;MENTAL HEALTH;**64,108**;Dec 30, 1994;Build 17	N	Y	R	1	0	0	1	1	1	1	2	2
YSGAFAPI	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAFAPI.m	34	1029	5	1	;;5.01;MENTAL HEALTH;**53,71,82**;Dec 30, 1994;Build 3	N	Y	R	1	0	0	3	2	4	2	1	6
YSGAFHL7	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAFHL7.m	149	4746	5	65	;;5.01;MENTAL HEALTH;**43,81**;Dec 30, 1994	N	Y	R	0	0	0	6	1	7	1	1	1
YSGAFOBX	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAFOBX.m	90	2975	4	43	;;5.01;MENTAL HEALTH;**43,50,59,119**;Dec 30, 1994;Build 40	N	Y	R	0	0	0	3	2	6	4	3	12
YSGAFTR	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSGAFTR.m	137	4111	10	19	;;5.01;MENTAL HEALTH;**43,49,59**;Dec 30, 1994	N	Y	R	0	1	0	6	0	8	0	2	7
YSLOCN	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSLOCN.m	23	796	3	10	;;5.01;MENTAL HEALTH;**70,60**;Dec 30, 1994;Build 47	N	Y	R	0	0	0	3	0	4	0	0	0
YSLRP	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSLRP.m	18	700	3	8	;;5.01;MENTAL HEALTH;**60**;Dec 30, 1994;Build 47	N	Y	R	0	0	0	2	17	2	21	0	0
YSLXDG	Mental Health	/opt/VistA-M/Packages/Mental Health/Routines/YSLXDG.m	416	14739	24	162	;;5.01;MENTAL HEALTH;**107**;Dec 30, 1994;Build 23	N	Y	R	0	0	0	10	1	13	1	1	4
