entity_id	entity_type	canonical_name	mention_count	vista_tsv	vista_key_column	vista_key_value	join_method	join_confidence
global:^DESCENDENTS	global	^DESCENDENTS	2				none	undetermined
global:^DESCRIPTION	global	^DESCRIPTION	1				none	undetermined
global:^DEST	global	^DEST	1				none	undetermined
global:^DESTINAION	global	^DESTINAION	1				none	undetermined
global:^DESTINATION	global	^DESTINATION	5				none	undetermined
global:^DETROIT	global	^DETROIT	2				none	undetermined
global:^DEVINZI	global	^DEVINZI	2				none	undetermined
global:^DEVVLD	global	^DEVVLD	14				none	undetermined
global:^DEXA	global	^DEXA	1				none	undetermined
global:^DEXAMETHASONE	global	^DEXAMETHASONE	1				none	undetermined
global:^DEXTRAN	global	^DEXTRAN	1				none	undetermined
global:^DEXTROSE	global	^DEXTROSE	10				none	undetermined
global:^DFN	global	^DFN	19				none	undetermined
global:^DG	global	^DG	43	code-model/routine-globals.tsv	global_name	DG	global-caret-strip-ci	moderate
global:^DG53836P	global	^DG53836P	1				none	undetermined
global:^DG993BO	global	^DG993BO	1				none	undetermined
global:^DGAM	global	^DGAM	2	code-model/routine-globals.tsv	global_name	DGAM	global-caret-strip-ci	moderate
global:^DGAUDIT	global	^DGAUDIT	4	code-model/routine-globals.tsv	global_name	DGAUDIT	global-caret-strip-ci	moderate
global:^DGAUDIT1	global	^DGAUDIT1	1	code-model/routine-globals.tsv	global_name	DGAUDIT1	global-caret-strip-ci	moderate
global:^DGAUDIT2	global	^DGAUDIT2	1	code-model/routine-globals.tsv	global_name	DGAUDIT2	global-caret-strip-ci	moderate
global:^DGBT	global	^DGBT	4	code-model/routine-globals.tsv	global_name	DGBT	global-caret-strip-ci	moderate
global:^DGBTPATIENT	global	^DGBTPATIENT	31				none	undetermined
global:^DGBTRDV	global	^DGBTRDV	1				none	undetermined
global:^DGBTTEST	global	^DGBTTEST	15				none	undetermined
global:^DGCN	global	^DGCN	2	code-model/routine-globals.tsv	global_name	DGCN	global-caret-strip-ci	moderate
global:^DGCOMP	global	^DGCOMP	1	code-model/routine-globals.tsv	global_name	DGCOMP	global-caret-strip-ci	moderate
global:^DGCOMPACT	global	^DGCOMPACT	1				none	undetermined
global:^DGCPT	global	^DGCPT	2	code-model/routine-globals.tsv	global_name	DGCPT	global-caret-strip-ci	moderate
global:^DGCR	global	^DGCR	12	code-model/routine-globals.tsv	global_name	DGCR	global-caret-strip-ci	moderate
global:^DGCV	global	^DGCV	1				none	undetermined
global:^DGEN	global	^DGEN	8	code-model/routine-globals.tsv	global_name	DGEN	global-caret-strip-ci	moderate
global:^DGENA	global	^DGENA	2	code-model/routine-globals.tsv	global_name	DGENA	global-caret-strip-ci	moderate
global:^DGENA1A	global	^DGENA1A	1				none	undetermined
global:^DGENA2	global	^DGENA2	1				none	undetermined
global:^DGENA3	global	^DGENA3	2				none	undetermined
global:^DGENA6	global	^DGENA6	3				none	undetermined
global:^DGENELA4	global	^DGENELA4	6				none	undetermined
global:^DGENL2	global	^DGENL2	1				none	undetermined
global:^DGENRPT1	global	^DGENRPT1	1				none	undetermined
global:^DGENRPT2	global	^DGENRPT2	1				none	undetermined
global:^DGENRPT3	global	^DGENRPT3	1				none	undetermined
global:^DGENRPT4	global	^DGENRPT4	1				none	undetermined
global:^DGICD9	global	^DGICD9	2	code-model/routine-globals.tsv	global_name	DGICD9	global-caret-strip-ci	moderate
global:^DGIN	global	^DGIN	2	code-model/routine-globals.tsv	global_name	DGIN	global-caret-strip-ci	moderate
global:^DGM	global	^DGM	2	code-model/routine-globals.tsv	global_name	DGM	global-caret-strip-ci	moderate
global:^DGMHV	global	^DGMHV	1	code-model/routine-globals.tsv	global_name	DGMHV	global-caret-strip-ci	moderate
global:^DGMSTAPI	global	^DGMSTAPI	1				none	undetermined
global:^DGMT	global	^DGMT	2	code-model/routine-globals.tsv	global_name	DGMT	global-caret-strip-ci	moderate
global:^DGMTUB	global	^DGMTUB	2				none	undetermined
global:^DGNT	global	^DGNT	2	code-model/routine-globals.tsv	global_name	DGNT	global-caret-strip-ci	moderate
global:^DGP	global	^DGP	2	code-model/routine-globals.tsv	global_name	DGP	global-caret-strip-ci	moderate
global:^DGPF	global	^DGPF	4	code-model/routine-globals.tsv	global_name	DGPF	global-caret-strip-ci	moderate
global:^DGPFAPIH	global	^DGPFAPIH	12				none	undetermined
global:^DGPFAPIU	global	^DGPFAPIU	12				none	undetermined
global:^DGPLBL1	global	^DGPLBL1	8				none	undetermined
global:^DGPM	global	^DGPM	14	code-model/routine-globals.tsv	global_name	DGPM	global-caret-strip-ci	moderate
global:^DGPR	global	^DGPR	2	code-model/routine-globals.tsv	global_name	DGPR	global-caret-strip-ci	moderate
global:^DGPT	global	^DGPT	8	code-model/routine-globals.tsv	global_name	DGPT	global-caret-strip-ci	moderate
global:^DGPTDDCR	global	^DGPTDDCR	8				none	undetermined
global:^DGPXRM	global	^DGPXRM	2				none	undetermined
global:^DGQE	global	^DGQE	2				none	undetermined
global:^DGRP61	global	^DGRP61	1				none	undetermined
global:^DGRPDB	global	^DGRPDB	1				none	undetermined
global:^DGRPE	global	^DGRPE	1				none	undetermined
global:^DGRPMS	global	^DGRPMS	1				none	undetermined
global:^DGRUGMFU	global	^DGRUGMFU	1				none	undetermined
global:^DGS	global	^DGS	4	code-model/routine-globals.tsv	global_name	DGS	global-caret-strip-ci	moderate
global:^DGSEC	global	^DGSEC	2				none	undetermined
global:^DGSEC4	global	^DGSEC4	1				none	undetermined
global:^DGSL	global	^DGSL	3	code-model/routine-globals.tsv	global_name	DGSL	global-caret-strip-ci	moderate
global:^DGWAIT	global	^DGWAIT	2	code-model/routine-globals.tsv	global_name	DGWAIT	global-caret-strip-ci	moderate
global:^DI	global	^DI	54	code-model/routine-globals.tsv	global_name	DI	global-caret-strip-ci	moderate
global:^DIA	global	^DIA	5	code-model/routine-globals.tsv	global_name	DIA	global-caret-strip-ci	moderate
global:^DIABETES	global	^DIABETES	3				none	undetermined
global:^DIAC	global	^DIAC	8	code-model/routine-globals.tsv	global_name	DIAC	global-caret-strip-ci	moderate
global:^DIAC1	global	^DIAC1	18				none	undetermined
global:^DIACX	global	^DIACX	1				none	undetermined
global:^DIAGNOSTIC	global	^DIAGNOSTIC	14				none	undetermined
global:^DIALOG	global	^DIALOG	82				none	undetermined
global:^DIALOGZ	global	^DIALOGZ	8				none	undetermined
global:^DIALOZ	global	^DIALOZ	1				none	undetermined
global:^DIAR	global	^DIAR	1	code-model/routine-globals.tsv	global_name	DIAR	global-caret-strip-ci	moderate
global:^DIARRHEA	global	^DIARRHEA	2				none	undetermined
global:^DIAUTL	global	^DIAUTL	23				none	undetermined
global:^DIAXU	global	^DIAXU	35				none	undetermined
global:^DIAZEPAM	global	^DIAZEPAM	8				none	undetermined
global:^DIB	global	^DIB	6				none	undetermined
global:^DIBT	global	^DIBT	10	code-model/routine-globals.tsv	global_name	DIBT	global-caret-strip-ci	moderate
global:^DIBTED	global	^DIBTED	7				none	undetermined
global:^DIBUCAINE	global	^DIBUCAINE	2				none	undetermined
global:^DIC	global	^DIC	627	code-model/routine-globals.tsv	global_name	DIC	global-caret-strip-ci	moderate
global:^DIC1	global	^DIC1	52				none	undetermined
global:^DICATT	global	^DICATT	1				none	undetermined
global:^DICD	global	^DICD	5				none	undetermined
global:^DICM1	global	^DICM1	5				none	undetermined
global:^DICN	global	^DICN	31				none	undetermined
global:^DICOM	global	^DICOM	11				none	undetermined
global:^DICQ	global	^DICQ	5				none	undetermined
global:^DICR	global	^DICR	14				none	undetermined
global:^DICRW	global	^DICRW	3				none	undetermined
global:^DICYCLOMINE	global	^DICYCLOMINE	4				none	undetermined
global:^DID	global	^DID	71				none	undetermined
global:^DIE	global	^DIE	272	code-model/routine-globals.tsv	global_name	DIE	global-caret-strip-ci	moderate
global:^DIE0	global	^DIE0	3				none	undetermined
global:^DIET	global	^DIET	1				none	undetermined
global:^DIEZ	global	^DIEZ	8				none	undetermined
global:^DIFG	global	^DIFG	8				none	undetermined
global:^DIFGB	global	^DIFGB	1				none	undetermined
global:^DIFGG	global	^DIFGG	3				none	undetermined
global:^DIFM	global	^DIFM	2				none	undetermined
global:^DIFROM	global	^DIFROM	1				none	undetermined
global:^DIFSBLD	global	^DIFSBLD	1				none	undetermined
global:^DIGITAL	global	^DIGITAL	28				none	undetermined
global:^DIGOXIN	global	^DIGOXIN	28				none	undetermined
global:^DII	global	^DII	1				none	undetermined
global:^DIK	global	^DIK	133				none	undetermined
global:^DIKCBLD	global	^DIKCBLD	9				none	undetermined
global:^DIKZ	global	^DIKZ	4				none	undetermined
global:^DILAT	global	^DILAT	2				none	undetermined
global:^DILF	global	^DILF	111				none	undetermined
global:^DILFD	global	^DILFD	85				none	undetermined
global:^DILIST	global	^DILIST	1				none	undetermined
global:^DILTIAZEM	global	^DILTIAZEM	2				none	undetermined
global:^DIM	global	^DIM	9				none	undetermined
global:^DINIT	global	^DINIT	1				none	undetermined
global:^DIO2	global	^DIO2	7				none	undetermined
global:^DIOZ	global	^DIOZ	13				none	undetermined
global:^DIP	global	^DIP	58				none	undetermined
global:^DIP4	global	^DIP4	1				none	undetermined
global:^DIPHENHYDRAMINE	global	^DIPHENHYDRAMINE	10				none	undetermined
global:^DIPT	global	^DIPT	13	code-model/routine-globals.tsv	global_name	DIPT	global-caret-strip-ci	moderate
global:^DIPZ	global	^DIPZ	6				none	undetermined
global:^DIQ	global	^DIQ	102				none	undetermined
global:^DIQ1	global	^DIQ1	38				none	undetermined
global:^DIR	global	^DIR	80	code-model/routine-globals.tsv	global_name	DIR	global-caret-strip-ci	moderate
global:^DIRECT	global	^DIRECT	9				none	undetermined
global:^DIRECTION	global	^DIRECTION	3				none	undetermined
global:^DIS	global	^DIS	5				none	undetermined
global:^DISCHARGE	global	^DISCHARGE	7				none	undetermined
global:^DISCONTINUED	global	^DISCONTINUED	3				none	undetermined
global:^DISEASE	global	^DISEASE	2				none	undetermined
global:^DISK	global	^DISK	2				none	undetermined
global:^DISPENS	global	^DISPENS	1				none	undetermined
global:^DISPLAY	global	^DISPLAY	1				none	undetermined
global:^DIST	global	^DIST	8	code-model/routine-globals.tsv	global_name	DIST	global-caret-strip-ci	moderate
global:^DISUSER	global	^DISUSER	2				none	undetermined
global:^DISV	global	^DISV	54	code-model/routine-globals.tsv	global_name	DISV	global-caret-strip-ci	moderate
global:^DISZ	global	^DISZ	3				none	undetermined
global:^DISZ0003	global	^DISZ0003	1				none	undetermined
global:^DISZ0004	global	^DISZ0004	1				none	undetermined
global:^DIT	global	^DIT	2	code-model/routine-globals.tsv	global_name	DIT	global-caret-strip-ci	moderate
global:^DIT0	global	^DIT0	9				none	undetermined
global:^DITP	global	^DITP	8				none	undetermined
global:^DIU	global	^DIU	11				none	undetermined
global:^DIU2	global	^DIU2	11				none	undetermined
global:^DIUSER	global	^DIUSER	2				none	undetermined
global:^DIUTC	global	^DIUTC	17				none	undetermined
global:^DIUTL	global	^DIUTL	5				none	undetermined
global:^DIV	global	^DIV	12				none	undetermined
global:^DIVA	global	^DIVA	1				none	undetermined
global:^DIVALPROEX	global	^DIVALPROEX	1				none	undetermined
global:^DIVISION	global	^DIVISION	8				none	undetermined
global:^DIWE	global	^DIWE	5				none	undetermined
global:^DIWF	global	^DIWF	16				none	undetermined
global:^DIWP	global	^DIWP	24				none	undetermined
global:^DIWW	global	^DIWW	7				none	undetermined
global:^DIZ	global	^DIZ	140	code-model/routine-globals.tsv	global_name	DIZ	global-caret-strip-ci	moderate
global:^DIZZINESS	global	^DIZZINESS	1				none	undetermined
global:^DM005711	global	^DM005711	1				none	undetermined
global:^DMC	global	^DMC	1				none	undetermined
global:^DMSQ	global	^DMSQ	93	code-model/routine-globals.tsv	global_name	DMSQ	global-caret-strip-ci	moderate
global:^DMSQD	global	^DMSQD	12				none	undetermined
global:^DMSQE	global	^DMSQE	5				none	undetermined
global:^DMSQF	global	^DMSQF	7				none	undetermined
global:^DMSQS	global	^DMSQS	18				none	undetermined
global:^DMSQU	global	^DMSQU	28				none	undetermined
global:^DNS	global	^DNS	110				none	undetermined
global:^DOB	global	^DOB	16				none	undetermined
global:^DOC	global	^DOC	9				none	undetermined
global:^DOCNAM	global	^DOCNAM	1				none	undetermined
global:^DOCUSATE	global	^DOCUSATE	1				none	undetermined
global:^DOD	global	^DOD	4				none	undetermined
global:^DOE	global	^DOE	2				none	undetermined
global:^DOM	global	^DOM	3				none	undetermined
global:^DOPT	global	^DOPT	6	code-model/routine-globals.tsv	global_name	DOPT	global-caret-strip-ci	moderate
global:^DOSAGE	global	^DOSAGE	12				none	undetermined
global:^DOSE	global	^DOSE	17				none	undetermined
global:^DOSV	global	^DOSV	3	code-model/routine-globals.tsv	global_name	DOSV	global-caret-strip-ci	moderate
global:^DOVER	global	^DOVER	3				none	undetermined
global:^DPT	global	^DPT	120	code-model/routine-globals.tsv	global_name	DPT	global-caret-strip-ci	moderate
global:^DPTLK	global	^DPTLK	2				none	undetermined
global:^DR	global	^DR	13				none	undetermined
global:^DR018	global	^DR018	2				none	undetermined
global:^DRCT	global	^DRCT	12				none	undetermined
global:^DRESSING	global	^DRESSING	4				none	undetermined
global:^DRI	global	^DRI	2				none	undetermined
global:^DRUG	global	^DRUG	3				none	undetermined
global:^DRUGID	global	^DRUGID	4				none	undetermined
global:^DRUGS	global	^DRUGS	2				none	undetermined
global:^DS	global	^DS	22				none	undetermined
global:^DSI	global	^DSI	1	code-model/routine-globals.tsv	global_name	DSI	global-caret-strip-ci	moderate
global:^DT	global	^DT	3				none	undetermined
global:^DU	global	^DU	22				none	undetermined
global:^DUE	global	^DUE	14				none	undetermined
global:^DURATION	global	^DURATION	4				none	undetermined
global:^DUZ	global	^DUZ	1				none	undetermined
global:^DVB	global	^DVB	37	code-model/routine-globals.tsv	global_name	DVB	global-caret-strip-ci	moderate
global:^DVBA	global	^DVBA	2				none	undetermined
global:^DVBP	global	^DVBP	2	code-model/routine-globals.tsv	global_name	DVBP	global-caret-strip-ci	moderate
global:^DX900	global	^DX900	3				none	undetermined
global:^DYSPNEA	global	^DYSPNEA	2				none	undetermined
global:^DZ	global	^DZ	4				none	undetermined
global:^E200	global	^E200	3				none	undetermined
global:^E955	global	^E955	1				none	undetermined
global:^EA	global	^EA	22				none	undetermined
global:^EASTERN	global	^EASTERN	3				none	undetermined
global:^EC	global	^EC	2	code-model/routine-globals.tsv	global_name	EC	global-caret-strip-ci	moderate
global:^ECC	global	^ECC	1	code-model/routine-globals.tsv	global_name	ECC	global-caret-strip-ci	moderate
global:^ECD	global	^ECD	1	code-model/routine-globals.tsv	global_name	ECD	global-caret-strip-ci	moderate
global:^ECH	global	^ECH	1	code-model/routine-globals.tsv	global_name	ECH	global-caret-strip-ci	moderate
global:^ECJ	global	^ECJ	1	code-model/routine-globals.tsv	global_name	ECJ	global-caret-strip-ci	moderate
global:^ECL	global	^ECL	1	code-model/routine-globals.tsv	global_name	ECL	global-caret-strip-ci	moderate
global:^ECME	global	^ECME	1				none	undetermined
global:^ECR	global	^ECR	1	code-model/routine-globals.tsv	global_name	ECR	global-caret-strip-ci	moderate
global:^ECX	global	^ECX	1	code-model/routine-globals.tsv	global_name	ECX	global-caret-strip-ci	moderate
global:^ED	global	^ED	2				none	undetermined
global:^EDIT	global	^EDIT	2				none	undetermined
global:^EDMONDS	global	^EDMONDS	3				none	undetermined
global:^EDP	global	^EDP	19	code-model/routine-globals.tsv	global_name	EDP	global-caret-strip-ci	moderate
global:^EDPB	global	^EDPB	21	code-model/routine-globals.tsv	global_name	EDPB	global-caret-strip-ci	moderate
global:^EDPBKS	global	^EDPBKS	13				none	undetermined
global:^EDPFMON	global	^EDPFMON	3				none	undetermined
global:^EDT	global	^EDT	3				none	undetermined
global:^EFAVIRENZ	global	^EFAVIRENZ	4				none	undetermined
global:^EIGHT	global	^EIGHT	2				none	undetermined
global:^EKTACHEM	global	^EKTACHEM	1				none	undetermined
global:^EL	global	^EL	1				none	undetermined
global:^ELECTROCARDIOGRAM	global	^ELECTROCARDIOGRAM	4				none	undetermined
global:^ELECTRONICALLY	global	^ELECTRONICALLY	1				none	undetermined
global:^ELIGIBILITY	global	^ELIGIBILITY	2				none	undetermined
global:^EMERGENCY	global	^EMERGENCY	1				none	undetermined
global:^EMERGENT	global	^EMERGENT	1				none	undetermined
global:^EMP	global	^EMP	37				none	undetermined
global:^EMPLOYEE	global	^EMPLOYEE	1				none	undetermined
global:^EN	global	^EN	39				none	undetermined
global:^ENALAPRILAT	global	^ENALAPRILAT	2				none	undetermined
global:^ENAR	global	^ENAR	12	code-model/routine-globals.tsv	global_name	ENAR	global-caret-strip-ci	moderate
global:^ENBCPM1	global	^ENBCPM1	4				none	undetermined
global:^ENCSN	global	^ENCSN	2	code-model/routine-globals.tsv	global_name	ENCSN	global-caret-strip-ci	moderate
global:^ENCTBAR	global	^ENCTBAR	2				none	undetermined
global:^ENDDATETIME	global	^ENDDATETIME	1				none	undetermined
global:^ENDO	global	^ENDO	1				none	undetermined
global:^ENDOSCO	global	^ENDOSCO	4				none	undetermined
global:^ENDOSCOPIC	global	^ENDOSCOPIC	5				none	undetermined
global:^ENEQ	global	^ENEQ	9				none	undetermined
global:^ENEQ1	global	^ENEQ1	16				none	undetermined
global:^ENEQNX1	global	^ENEQNX1	2				none	undetermined
global:^ENEQNX4	global	^ENEQNX4	2				none	undetermined
global:^ENEQNX5	global	^ENEQNX5	2				none	undetermined
global:^ENEQP	global	^ENEQP	2				none	undetermined
global:^ENEQPMP	global	^ENEQPMP	6				none	undetermined
global:^ENEQPMP1	global	^ENEQPMP1	6				none	undetermined
global:^ENEQPMP2	global	^ENEQPMP2	4				none	undetermined
global:^ENEQPMR1	global	^ENEQPMR1	2				none	undetermined
global:^ENEQPMR2	global	^ENEQPMR2	2				none	undetermined
global:^ENEQPMR3	global	^ENEQPMR3	2				none	undetermined
global:^ENEQPMR4	global	^ENEQPMR4	4				none	undetermined
global:^ENEQPMS	global	^ENEQPMS	2				none	undetermined
global:^ENEQPMS1	global	^ENEQPMS1	4				none	undetermined
global:^ENEQPMS4	global	^ENEQPMS4	2				none	undetermined
global:^ENEQRP	global	^ENEQRP	1				none	undetermined
global:^ENEQRP1	global	^ENEQRP1	6				none	undetermined
global:^ENEQRP2	global	^ENEQRP2	2				none	undetermined
global:^ENEQRP3	global	^ENEQRP3	2				none	undetermined
global:^ENEQRPI	global	^ENEQRPI	14				none	undetermined
global:^ENERGIZER	global	^ENERGIZER	2				none	undetermined
