file_number	file_name	global_root	parent_file	field_count	pointer_in	pointer_out	record_count	is_dinum	piks	piks_method	piks_confidence	piks_evidence	piks_secondary	volatility	sensitivity	portability	volume	subdomain	status
8926.3	TIU LOINC ROLE	^TIU(8926.3,		5	2	0	33	N											extracted
8926.399	EFFECTIVE DATE/TIME SUB-FIELD	^TIU(8926.3,	8926.3	2	0	0													extracted
8926.4	TIU LOINC SETTING	^TIU(8926.4,		5	2	0	30	N											extracted
8926.499	EFFECTIVE DATE/TIME SUB-FIELD	^TIU(8926.4,	8926.4	2	0	0													extracted
8926.5	TIU LOINC SERVICE	^TIU(8926.5,		5	2	0	137	N											extracted
8926.599	EFFECTIVE DATE/TIME SUB-FIELD	^TIU(8926.5,	8926.5	2	0	0													extracted
8926.6	TIU LOINC DOCUMENT TYPE	^TIU(8926.6,		5	2	0	53	N											extracted
8926.699	EFFECTIVE DATE/TIME SUB-FIELD	^TIU(8926.6,	8926.6	2	0	0													extracted
8926.72	TIU LOINC SMD SYNONYMS	^TIU(8926.72,		2	0	1	713	N											extracted
8926.73	TIU LOINC ROLE SYNONYMS	^TIU(8926.73,		2	0	1	80	N											extracted
8926.74	TIU LOINC SETTING SYNONYMS	^TIU(8926.74,		2	0	1	153	N											extracted
8926.75	TIU LOINC SERVICE SYNONYMS	^TIU(8926.75,		2	0	1	547	N											extracted
8926.76	TIU LOINC DOCUMENT TYPE SYNONYMS	^TIU(8926.76,		2	0	1	160	N											extracted
8927	TIU TEMPLATE	^TIU(8927,		23	1	4	5844	N											extracted
8927.02	BOILERPLATE TEXT SUB-FIELD	^TIU(8927,	8927	1	0	0													extracted
8927.03	ITEMS SUB-FIELD	^TIU(8927,	8927	2	0	1													extracted
8927.05	DESCRIPTION SUB-FIELD	^TIU(8927,	8927	1	0	0													extracted
8927.1	TIU TEMPLATE FIELD	^TIU(8927.1,		20	0	0	1472	N											extracted
8927.11	ITEMS SUB-FIELD	^TIU(8927.1,	8927.1	1	0	0													extracted
8927.12	DESCRIPTION SUB-FIELD	^TIU(8927.1,	8927.1	1	0	0													extracted
8927.9	TIU UNAUTHORIZED ABBREVIATION	^TIU(8927.9,		5	0	0	17	N											extracted
8928	PASTED TEXT TRACKING	^TIUP(8928,		14	1	5	1	N											extracted
8928.01	PASTED TEXT SUB-FIELD	^TIUP(8928,	8928	1	0	0													extracted
8928.02	COPIED TEXT SUB-FIELD	^TIUP(8928,	8928	1	0	0													extracted
8930	USR CLASS	^USR(8930,		7	16	2	126	N											extracted
8930.01	SUBCLASS SUB-FIELD	^USR(8930,	8930	1	0	1													extracted
8930.1	USR AUTHORIZATION/SUBSCRIPTION	^USR(8930.1,		9	0	5	219	N											extracted
8930.11	DESCRIPTION SUB-FIELD	^USR(8930.1,	8930.1	1	0	0													extracted
8930.2	USR ROLE	^USR(8930.2,		4	1	0	11	N											extracted
8930.21	DESCRIPTION SUB-FIELD	^USR(8930.2,	8930.2	1	0	0													extracted
8930.3	USR CLASS MEMBERSHIP	^USR(8930.3,		4	1	2	743	N											extracted
8930.4	USR SEARCH CATEGORIES	^USR(8930.4,		4	0	1	5	N											extracted
8930.6	USR RECORD STATUS	^USR(8930.6,		5	2	0	18	N											extracted
8930.61	DESCRIPTION SUB-FIELD	^USR(8930.6,	8930.6	1	0	0													extracted
8930.8	USR ACTION	^USR(8930.8,		10	4	2	26	N											extracted
8930.81	IMPLIED EVENT SUB-FIELD	^USR(8930.8,	8930.8	1	0	1													extracted
8930.82	DESCRIPTION SUB-FIELD	^USR(8930.8,	8930.8	1	0	0													extracted
8932.1	PERSON CLASS	^USC(8932.1,		19	12	1	1224	N											extracted
8932.111	DEFINITION SUB-FIELD	^USC(8932.1,	8932.1	1	0	0													extracted
8932.199	EFFECTIVE DATE/TIME SUB-FIELD	^USC(8932.1,	8932.1	2	0	0													extracted
8932.2	PROGRAM OF STUDY	^USC(8932.2,		1	1	0	25	N											extracted
8933.1	NEW PERSON FIELD MONITOR	^XTV(8933.1,		6	0	2	7	N											extracted
8935.91	XHD PARAMETER CATEGORY	^XHD(8935.91,		9	2	1	9	N											extracted
8935.912	PARAMETERS SUB-FIELD	^XHD(8935.91,	8935.91	2	0	1													extracted
8935.913	SUBCATEGORIES SUB-FIELD	^XHD(8935.91,	8935.91	2	0	1													extracted
8969	VSM CONFIGURATION	^KMPV(8969,		25	0	0	9	N											extracted
8969.02	VSM MONITOR DEFAULTS	^KMPV(8969.02,		17	0	0	1	N											extracted
8969.03	VSM CACHE TASK LOG	^KMPV(8969.03,		5	0	0	1	N											extracted
8970.1	SAGG PROJECT	^KMPS(8970.1,		4	0	0	1	N											extracted
